frame,timestamp,gesture_id,gesture,nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis
71,1772099461.6291854,1,1,0.11971540749073029,-0.5957051515579224,-0.2681896686553955,0.9998972415924072,0.16512027382850647,-0.4632520377635956,-0.013830335810780525,0.9994874596595764,-0.11231165379285812,-0.43617045879364014,-0.18215660750865936,0.9997852444648743,0.22675001621246338,-0.26142093539237976,0.054355621337890625,0.22094613313674927,-0.22304730117321014,-0.2113541215658188,-0.1966571807861328,0.7072182297706604,0.2791995704174042,-0.06389603763818741,0.003144362010061741,0.034859996289014816,-0.2141072005033493,-0.049183208495378494,-0.23654893040657043,0.13032613694667816,0.12463317066431046,0.00938839465379715,0.03838542476296425,0.00447895796969533,-0.12410474568605423,-0.026940884068608284,-0.03370228409767151,0.004142815712839365
72,1772099461.6848347,1,1,0.11915436387062073,-0.5959519743919373,-0.26807379722595215,0.9999021887779236,0.16545797884464264,-0.46326375007629395,-0.013783504255115986,0.9994881749153137,-0.1123141273856163,-0.43618398904800415,-0.1813986450433731,0.9997866749763489,0.22674353420734406,-0.26061856746673584,0.05344509705901146,0.21835891902446747,-0.22305071353912354,-0.2111426591873169,-0.1954832822084427,0.7053661942481995,0.2791008949279785,-0.06370258331298828,0.0006720461533404887,0.034448590129613876,-0.21446435153484344,-0.049161892384290695,-0.2356448620557785,0.12973465025424957,0.12481247633695602,0.009401103481650352,0.03830767050385475,0.004513241350650787,-0.12428253889083862,-0.02697642147541046,-0.033620454370975494,0.0041897837072610855
73,1772099461.7282312,1,1,0.11775475740432739,-0.5977393984794617,-0.26805225014686584,0.9999071955680847,0.16515614092350006,-0.46378424763679504,-0.013763201422989368,0.999488890171051,-0.11239618062973022,-0.4362235963344574,-0.18131759762763977,0.9997896552085876,0.2261498123407364,-0.26097044348716736,0.05331570282578468,0.21626104414463043,-0.2241443544626236,-0.21139198541641235,-0.19544148445129395,0.7078465819358826,0.2789531648159027,-0.06489922106266022,0.0006514379638247192,0.03425971791148186,-0.21658232808113098,-0.049293819814920425,-0.2356896698474884,0.1309281289577484,0.12482205778360367,0.00931530725210905,0.03822292760014534,0.0045567722991108894,-0.12429055571556091,-0.026895487681031227,-0.033531904220581055,0.004241626709699631
74,1772099461.7822444,1,1,0.11737004667520523,-0.5979464650154114,-0.2680078446865082,0.999912440776825,0.16526687145233154,-0.4637957811355591,-0.01375232357531786,0.9994886517524719,-0.11237229406833649,-0.43620941042900085,-0.18097104132175446,0.9997913241386414,0.22604167461395264,-0.260713666677475,0.053199391812086105,0.21295714378356934,-0.22411879897117615,-0.21132011711597443,-0.19432182610034943,0.7066225409507751,0.2789568305015564,-0.06485757231712341,0.0006633764714933932,0.03379251807928085,-0.21656017005443573,-0.04929645359516144,-0.23506538569927216,0.13102462887763977,0.12507618963718414,0.00927781779319048,0.038144249469041824,0.004620647057890892,-0.12454148381948471,-0.026879815384745598,-0.033438071608543396,0.004311630502343178
75,1772099461.825535,1,1,0.11743336915969849,-0.5981824398040771,-0.2677417993545532,0.9999181032180786,0.16516362130641937,-0.4637708067893982,-0.013189271092414856,0.9994921684265137,-0.11224311590194702,-0.43598103523254395,-0.18099506199359894,0.9997931122779846,0.2260095477104187,-0.2602601945400238,0.0547441691160202,0.21027067303657532,-0.22458434104919434,-0.21132011711597443,-0.19443033635616302,0.7053627967834473,0.2797265350818634,-0.06484846025705338,0.004021377768367529,0.033378489315509796,-0.21782447397708893,-0.049585018306970596,-0.23510971665382385,0.13052602112293243,0.12529036402702332,0.009275481104850769,0.03824378177523613,0.004603145644068718,-0.12475131452083588,-0.02697024680674076,-0.03351333737373352,0.0043031563982367516
76,1772099461.8799596,1,1,0.1174718514084816,-0.5984069108963013,-0.26761552691459656,0.9999232292175293,0.16504724323749542,-0.4637688100337982,-0.012812649831175804,0.9994955658912659,-0.11216426640748978,-0.4357772767543793,-0.18102188408374786,0.9997950196266174,0.22591128945350647,-0.2600933909416199,0.05617954954504967,0.20791499316692352,-0.22482667863368988,-0.21132276952266693,-0.1944863200187683,0.7046412825584412,0.2802972197532654,-0.06486429274082184,0.007100136484950781,0.032992471009492874,-0.21854785084724426,-0.04976547136902809,-0.23514124751091003,0.13012854754924774,0.1254528909921646,0.009267248213291168,0.038325145840644836,0.004602151922881603,-0.1249106377363205,-0.02701495587825775,-0.03357554227113724,0.004308315459638834
77,1772099461.9326816,1,1,0.11751145124435425,-0.598393440246582,-0.26702576875686646,0.9999260902404785,0.16440705955028534,-0.4637167453765869,-0.012795143760740757,0.9994966983795166,-0.11242151260375977,-0.4353082776069641,-0.18127334117889404,0.9997934699058533,0.22591044008731842,-0.26008644700050354,0.0564008466899395,0.20850110054016113,-0.22488826513290405,-0.2111211121082306,-0.19456395506858826,0.7037195563316345,0.2802976667881012,-0.06552877277135849,0.00740981288254261,0.032937001436948776,-0.2185627967119217,-0.04978238046169281,-0.23494407534599304,0.1297558844089508,0.12557491660118103,0.009231187403202057,0.038378097116947174,0.004582829307764769,-0.12503403425216675,-0.027018612250685692,-0.033618029206991196,0.004295947961509228
78,1772099461.9806736,1,1,0.11768724769353867,-0.5984953045845032,-0.26698651909828186,0.99992835521698,0.16437716782093048,-0.46373680233955383,-0.012543403543531895,0.9994961023330688,-0.11236923933029175,-0.43529757857322693,-0.181929349899292,0.999792218208313,0.22598817944526672,-0.26007863879203796,0.05671051889657974,0.20878060162067413,-0.22406984865665436,-0.21111536026000977,-0.19597819447517395,0.7028586268424988,0.2805080711841583,-0.0655364841222763,0.007443124894052744,0.03298661857843399,-0.218459352850914,-0.04974399879574776,-0.2354058027267456,0.12947145104408264,0.12557776272296906,0.009247967973351479,0.03855929896235466,0.004550464916974306,-0.12503662705421448,-0.027103234082460403,-0.03381045535206795,0.0042649502865970135
79,1772099462.0286646,1,1,0.11720015853643417,-0.5985291600227356,-0.2669539153575897,0.9999302625656128,0.1639741063117981,-0.4638441503047943,-0.012649946846067905,0.9994992017745972,-0.11260221153497696,-0.4352750778198242,-0.18208613991737366,0.9997926950454712,0.22556902468204498,-0.26037323474884033,0.057204101234674454,0.21133466064929962,-0.22394680976867676,-0.2112646996974945,-0.19602243602275848,0.7058194279670715,0.2804875075817108,-0.06602202355861664,0.009850863367319107,0.03337642177939415,-0.21844381093978882,-0.04972733184695244,-0.23494888842105865,0.13046894967556,0.12559065222740173,0.009237229824066162,0.03854142874479294,0.0046639153733849525,-0.12505118548870087,-0.027027089148759842,-0.03378986939787865,0.004375876393169165
80,1772099462.082162,1,1,0.11702122539281845,-0.5984988808631897,-0.26685506105422974,0.9999326467514038,0.16382712125778198,-0.46418440341949463,-0.012572458945214748,0.9995044469833374,-0.11296437680721283,-0.4352913200855255,-0.1820918321609497,0.9997935891151428,0.2255258411169052,-0.2606663405895233,0.058084726333618164,0.2122594118118286,-0.22430282831192017,-0.21158523857593536,-0.19606374204158783,0.7062522172927856,0.2805352807044983,-0.06610681861639023,0.012348192743957043,0.03363528847694397,-0.21979619562625885,-0.0500277616083622,-0.2347782999277115,0.1300225406885147,0.12561197578907013,0.009288058616220951,0.038567084819078445,0.0046624536626040936,-0.12507596611976624,-0.02709912694990635,-0.03381878882646561,0.00437617301940918
81,1772099462.1318445,1,1,0.11582694947719574,-0.598267674446106,-0.267691969871521,0.9999281167984009,0.16383017599582672,-0.46421751379966736,-0.013611570931971073,0.9994960427284241,-0.11447509378194809,-0.43553832173347473,-0.18216535449028015,0.9997897148132324,0.2258756458759308,-0.2607385218143463,0.055827297270298004,0.2144233137369156,-0.22522269189357758,-0.21183763444423676,-0.19613094627857208,0.707912802696228,0.28107917308807373,-0.0662434846162796,0.005791369825601578,0.033721547573804855,-0.22090362012386322,-0.050188686698675156,-0.2347942590713501,0.13020189106464386,0.12562553584575653,0.009317656047642231,0.03836947679519653,0.004620985593646765,-0.1250915229320526,-0.027104979380965233,-0.03364752233028412,0.004344698041677475
82,1772099462.1787574,1,1,0.11504323780536652,-0.5982605814933777,-0.26861217617988586,0.999925434589386,0.16380442678928375,-0.4642525911331177,-0.014514831826090813,0.9994900822639465,-0.11541439592838287,-0.4357835352420807,-0.18242771923542023,0.9997872114181519,0.22589248418807983,-0.2608470618724823,0.0541936419904232,0.2169165164232254,-0.22582577168941498,-0.21210543811321259,-0.19640494883060455,0.7110538482666016,0.2813563346862793,-0.066350556910038,0.0009777434170246124,0.03391136974096298,-0.22157198190689087,-0.05028153583407402,-0.2350374460220337,0.1313178390264511,0.1256362348794937,0.009312045760452747,0.03827967867255211,0.0046304925344884396,-0.12510499358177185,-0.027064168825745583,-0.03357037901878357,0.004358556121587753
83,1772099462.2290554,1,1,0.11331083625555038,-0.5980170369148254,-0.2703797519207001,0.9999224543571472,0.16408677399158478,-0.46409872174263,-0.01654365099966526,0.9994820952415466,-0.11693499237298965,-0.4360417127609253,-0.18233121931552887,0.9997841119766235,0.22656884789466858,-0.2608489692211151,0.051717713475227356,0.22096407413482666,-0.22683170437812805,-0.21229808032512665,-0.19587911665439606,0.7143767476081848,0.2837424576282501,-0.06631703674793243,-0.0031369586940854788,0.03390692546963692,-0.2218513786792755,-0.05025648698210716,-0.2349364161491394,0.13146279752254486,0.12578091025352478,0.009327339008450508,0.03786851838231087,0.004653303883969784,-0.12527917325496674,-0.02705303579568863,-0.03315738961100578,0.0043745338916778564
84,1772099462.2752924,1,1,0.11074572801589966,-0.599409282207489,-0.27032676339149475,0.9999147057533264,0.1636512279510498,-0.4641990661621094,-0.01740630716085434,0.9994721412658691,-0.1173759177327156,-0.43590879440307617,-0.18240083754062653,0.9997794032096863,0.22748549282550812,-0.26295754313468933,0.049345407634973526,0.23031140863895416,-0.22765544056892395,-0.2140704244375229,-0.19593657553195953,0.7188311219215393,0.2857685685157776,-0.07051502913236618,-0.006746334955096245,0.03439953923225403,-0.22317057847976685,-0.05088753625750542,-0.2347741276025772,0.13144642114639282,0.12530335783958435,0.009328068234026432,0.03683251515030861,0.004657215904444456,-0.1248498484492302,-0.026853026822209358,-0.03216547146439552,0.004387456923723221
85,1772099462.3290637,1,1,0.10733678191900253,-0.5996332764625549,-0.2701013684272766,0.999908983707428,0.16323502361774445,-0.46419286727905273,-0.017500394955277443,0.9994632601737976,-0.11852948367595673,-0.4358275234699249,-0.18252138793468475,0.9997766613960266,0.22865048050880432,-0.26324206590652466,0.046738289296627045,0.2376028448343277,-0.2279077172279358,-0.21485856175422668,-0.19674301147460938,0.7236011028289795,0.29090359807014465,-0.07086923718452454,-0.01474435068666935,0.0351015143096447,-0.224269837141037,-0.05082421377301216,-0.23614297807216644,0.1321304440498352,0.12503664195537567,0.009361815638840199,0.03646440804004669,0.004641443956643343,-0.12464077770709991,-0.02673688530921936,-0.0318523645401001,0.004386883694678545
86,1772099462.3804052,1,1,0.10400508344173431,-0.6004101037979126,-0.2698326110839844,0.9998989701271057,0.1631605476140976,-0.46433281898498535,-0.01881016232073307,0.9994634389877319,-0.12080999463796616,-0.4358014762401581,-0.18120157718658447,0.9997699856758118,0.2302405834197998,-0.26381200551986694,0.03863419592380524,0.24888506531715393,-0.22960379719734192,-0.215150386095047,-0.19431960582733154,0.7247623801231384,0.2911306321620941,-0.07156604528427124,-0.027144940569996834,0.035880859941244125,-0.2265644073486328,-0.050504595041275024,-0.23309940099716187,0.1289561241865158,0.1246710866689682,0.00951811671257019,0.034677669405937195,0.004624912515282631,-0.124294213950634,-0.02669530361890793,-0.030094511806964874,0.004365534987300634
87,1772099462.4298017,1,1,0.09126650542020798,-0.6011255383491516,-0.2718919515609741,0.9998928904533386,0.16320262849330902,-0.46552568674087524,-0.02222428284585476,0.999474048614502,-0.1269562691450119,-0.4367067217826843,-0.17464396357536316,0.9997677803039551,0.2302335798740387,-0.2645612359046936,0.03098411299288273,0.2554428279399872,-0.23603110015392303,-0.21514631807804108,-0.1832532435655594,0.7223830223083496,0.2913685441017151,-0.07166589051485062,-0.04151163995265961,0.03569250926375389,-0.235896497964859,-0.04969582334160805,-0.2259548455476761,0.12397298961877823,0.12481409311294556,0.009765466675162315,0.03206669166684151,0.004579789936542511,-0.1244472786784172,-0.026723746210336685,-0.027450213208794594,0.00429742643609643
88,1772099462.478736,1,1,0.08530063182115555,-0.6017265915870667,-0.27208811044692993,0.9998888373374939,0.16338396072387695,-0.46587732434272766,-0.023877205327153206,0.9994841814041138,-0.13019055128097534,-0.4370352625846863,-0.17075905203819275,0.999767541885376,0.2303740680217743,-0.2646368443965912,0.026656396687030792,0.2599927484989166,-0.23955076932907104,-0.21501977741718292,-0.17829376459121704,0.7186002731323242,0.29159510135650635,-0.07169262319803238,-0.04751485958695412,0.03543682396411896,-0.2407573014497757,-0.04897207021713257,-0.2222832590341568,0.11936349421739578,0.12509314715862274,0.010041826404631138,0.030671438202261925,0.00451670540496707,-0.1247372105717659,-0.026841087266802788,-0.02604924701154232,0.004232844337821007
89,1772099462.5297732,1,1,0.08283234387636185,-0.6018688082695007,-0.27225157618522644,0.9998839497566223,0.16343608498573303,-0.46609389781951904,-0.024826254695653915,0.9994865655899048,-0.1318347156047821,-0.43706604838371277,-0.1689404547214508,0.9997662305831909,0.23037278652191162,-0.2647894620895386,0.02507709711790085,0.26479125022888184,-0.24106241762638092,-0.2149674892425537,-0.17573000490665436,0.7180570960044861,0.2918945252895355,-0.07254063338041306,-0.04793069139122963,0.035605642944574356,-0.2431865781545639,-0.04849687218666077,-0.2212470918893814,0.11676806956529617,0.12512516975402832,0.010083279572427273,0.030001115053892136,0.004521380178630352,-0.12476956844329834,-0.026814667508006096,-0.025402557104825974,0.004240497015416622
90,1772099462.5781384,1,1,0.08149207383394241,-0.6018770933151245,-0.27221980690956116,0.9998759031295776,0.16377626359462738,-0.4662605822086334,-0.02690170891582966,0.9994902610778809,-0.13380731642246246,-0.4371066987514496,-0.16677118837833405,0.9997641444206238,0.23044650256633759,-0.264717161655426,0.018663179129362106,0.2716158926486969,-0.2417955845594406,-0.21408359706401825,-0.1728067547082901,0.7156862020492554,0.2915447950363159,-0.07255969196557999,-0.05790886655449867,0.03583364188671112,-0.24327869713306427,-0.04766702651977539,-0.2180599868297577,0.1136123463511467,0.1252930760383606,0.010144143365323544,0.028830697759985924,0.004486148711293936,-0.12495674192905426,-0.02681073360145092,-0.02423751913011074,0.00421144301071763
91,1772099462.6251812,1,1,0.06943760067224503,-0.6057175397872925,-0.2721022367477417,0.9998819231987,0.15604202449321747,-0.46676772832870483,-0.02812093123793602,0.9995032548904419,-0.13802236318588257,-0.4369177222251892,-0.1671513170003891,0.9997695088386536,0.22950495779514313,-0.2661404013633728,0.014214333146810532,0.2759348750114441,-0.2515336573123932,-0.21465767920017242,-0.17341405153274536,0.7124925255775452,0.29807111620903015,-0.0794733539223671,-0.06806788593530655,0.03728031739592552,-0.25439026951789856,-0.049227938055992126,-0.21829374134540558,0.11566267907619476,0.1257106065750122,0.008383425883948803,0.02836117148399353,0.004481281153857708,-0.12535688281059265,-0.025342117995023727,-0.023733962327241898,0.00424487330019474
92,1772099462.678896,1,1,0.06405284255743027,-0.6066260933876038,-0.25325527787208557,0.9998928904533386,0.14873072504997253,-0.46675822138786316,-0.019336558878421783,0.9995376467704773,-0.13764823973178864,-0.4369370639324188,-0.13664360344409943,0.9997665286064148,0.2289205938577652,-0.27729374170303345,0.010758147574961185,0.27776241302490234,-0.2485697716474533,-0.21898123621940613,-0.1543322503566742,0.6972450613975525,0.33708298206329346,-0.20229488611221313,-0.10566465556621552,0.07392650842666626,-0.2529321610927582,-0.05055856704711914,-0.20712105929851532,0.12828676402568817,0.12888003885746002,0.0029809740372002125,0.030186019837856293,0.004248396959155798,-0.12847673892974854,-0.024768367409706116,-0.02512369491159916,0.00396333634853363
93,1772099462.7291405,1,1,0.05953233316540718,-0.6066952347755432,-0.2536136209964752,0.9999018907546997,0.14568305015563965,-0.46683746576309204,-0.019059598445892334,0.9995656609535217,-0.13833141326904297,-0.4360734224319458,-0.12827938795089722,0.9997217655181885,0.23298926651477814,-0.2869836091995239,-0.012049422599375248,0.2781270146369934,-0.24514082074165344,-0.2186431586742401,-0.14619436860084534,0.6634330153465271,0.36325421929359436,-0.24895812571048737,-0.1628730744123459,0.12102466076612473,-0.25246158242225647,-0.04774419218301773,-0.19638493657112122,0.12965421378612518,0.13115878403186798,0.0007084364187903702,0.03086240030825138,0.003937142435461283,-0.13080504536628723,-0.024766745045781136,-0.025542914867401123,0.0036329510621726513
94,1772099462.7755327,1,1,0.06241986155509949,-0.6066572070121765,-0.250334233045578,0.9999102354049683,0.14637061953544617,-0.46663758158683777,-0.012701581232249737,0.999587893486023,-0.1381557136774063,-0.43624261021614075,-0.12670481204986572,0.9997077584266663,0.23367248475551605,-0.29119226336479187,-0.009941828437149525,0.27911287546157837,-0.23330385982990265,-0.22065788507461548,-0.14807219803333282,0.6517147421836853,0.3593931794166565,-0.2663692831993103,-0.16921018064022064,0.16066811978816986,-0.2460051327943802,-0.04823477566242218,-0.19902993738651276,0.13982100784778595,0.1312905102968216,9.817307000048459e-05,0.03433692455291748,0.003822518279775977,-0.1309659630060196,-0.024768192321062088,-0.02901906706392765,0.0034364345483481884
95,1772099462.831499,1,1,0.06809101998806,-0.6012330055236816,-0.24061448872089386,0.9999187588691711,0.15927480161190033,-0.4569466710090637,-0.011498559266328812,0.9996237754821777,-0.13303211331367493,-0.43089550733566284,-0.12121913582086563,0.9996882677078247,0.26072463393211365,-0.28435686230659485,-0.032671451568603516,0.3183903694152832,-0.21957924962043762,-0.21571609377861023,-0.14128150045871735,0.62466961145401,0.36794179677963257,-0.29644766449928284,-0.2103831022977829,0.23990531265735626,-0.23402926325798035,-0.045967161655426025,-0.19093729555606842,0.15301990509033203,0.1335674226284027,-0.0002679658937267959,0.03944775089621544,0.003682280657812953,-0.13335539400577545,-0.02607521414756775,-0.03379946947097778,0.0032287854701280594
96,1772099462.8815157,1,1,0.07152929157018661,-0.5981627106666565,-0.2380559891462326,0.9999260306358337,0.1656731218099594,-0.45420610904693604,-0.011700915172696114,0.9996485114097595,-0.1283932477235794,-0.42750170826911926,-0.1211678683757782,0.9996472597122192,0.2647112011909485,-0.28520917892456055,-0.05963720381259918,0.3475755453109741,-0.20821435749530792,-0.2142295092344284,-0.13804204761981964,0.6068398952484131,0.36229586601257324,-0.3131725788116455,-0.2582007050514221,0.3102041184902191,-0.2282513529062271,-0.04536139965057373,-0.18174992501735687,0.16984029114246368,0.13432863354682922,-0.00018458516569808125,0.04093481972813606,0.003583286888897419,-0.13419106602668762,-0.027343623340129852,-0.03524890914559364,0.0030534006655216217
97,1772099462.9288633,1,1,0.07179910689592361,-0.5921117663383484,-0.23616008460521698,0.9999331831932068,0.17177829146385193,-0.4425172805786133,-0.009868907742202282,0.9996787905693054,-0.1273082047700882,-0.42173531651496887,-0.11567433178424835,0.9996117949485779,0.3017778694629669,-0.2805587947368622,-0.08707274496555328,0.3943541347980499,-0.20050014555454254,-0.2068646103143692,-0.11962191760540009,0.5824325680732727,0.3579895794391632,-0.38165080547332764,-0.30360493063926697,0.37769120931625366,-0.22618462145328522,-0.039194829761981964,-0.15017110109329224,0.18475483357906342,0.13899078965187073,5.278849494061433e-05,0.041498515754938126,0.0033292018342763186,-0.13903261721134186,-0.03263410925865173,-0.03562388941645622,0.002797012683004141
98,1772099462.9751725,1,1,0.07204067707061768,-0.5909966230392456,-0.22859159111976624,0.9999396800994873,0.1732126772403717,-0.43679574131965637,-0.0019167738500982523,0.9997065663337708,-0.12598899006843567,-0.4199627935886383,-0.10965274274349213,0.9995996356010437,0.3124452233314514,-0.27416276931762695,-0.07687783986330032,0.4422844350337982,-0.20010846853256226,-0.2016012966632843,-0.11357011646032333,0.5648821592330933,0.3561192750930786,-0.4042304456233978,-0.27483034133911133,0.4385985732078552,-0.22602973878383636,-0.030421478673815727,-0.15593557059764862,0.2056567519903183,0.14026597142219543,0.0001493824238423258,0.041720278561115265,0.0031307011377066374,-0.14027203619480133,-0.034219954162836075,-0.03571634739637375,0.002588433213531971
99,1772099463.0287237,1,1,0.07428678870201111,-0.590094804763794,-0.2238817811012268,0.9999454617500305,0.1755753457546234,-0.4348706305027008,0.003572870045900345,0.9997292160987854,-0.12118127197027206,-0.42013639211654663,-0.10865368694067001,0.9995878338813782,0.31812551617622375,-0.27413082122802734,-0.06947226077318192,0.48681843280792236,-0.1950385570526123,-0.20147396624088287,-0.11257519572973251,0.557246208190918,0.3547818660736084,-0.4231809973716736,-0.2589135468006134,0.49344712495803833,-0.22197259962558746,-0.029087428003549576,-0.1542084664106369,0.2290523648262024,0.14016705751419067,0.00028471843688748777,0.04236965253949165,0.0030388287268579006,-0.14016275107860565,-0.03502916544675827,-0.03629795461893082,0.0024571879766881466
100,1772099463.0787346,1,1,0.07534720748662949,-0.5902689695358276,-0.223164364695549,0.9999503493309021,0.17764507234096527,-0.43279901146888733,0.0069332122802734375,0.9997431039810181,-0.1138400062918663,-0.4192221164703369,-0.11004362255334854,0.9995439052581787,0.3301069736480713,-0.27739831805229187,-0.0662158727645874,0.5289251208305359,-0.18272145092487335,-0.20093995332717896,-0.11255059391260147,0.5506396889686584,0.352247416973114,-0.4426240921020508,-0.25302863121032715,0.5429121255874634,-0.22002969682216644,-0.029625391587615013,-0.150496706366539,0.2557394504547119,0.1400589942932129,0.0003540704492479563,0.04298678785562515,0.0029497731011360884,-0.14004595577716827,-0.03559001907706261,-0.03685281425714493,0.0023415000177919865
101,1772099463.1286736,1,1,0.0771133229136467,-0.5904577970504761,-0.22183531522750854,0.9999546408653259,0.17759963870048523,-0.4336055815219879,0.012631136924028397,0.9997575283050537,-0.10584215074777603,-0.4188176989555359,-0.11137601733207703,0.9995216131210327,0.3314703702926636,-0.28528738021850586,-0.06249549984931946,0.5699753761291504,-0.1721402257680893,-0.19982130825519562,-0.11565732210874557,0.5532692074775696,0.35117217898368835,-0.4559457302093506,-0.24398577213287354,0.5877492427825928,-0.21851129829883575,-0.03026239015161991,-0.15335455536842346,0.2869054973125458,0.13795118033885956,0.0005878554657101631,0.043761298060417175,0.0031139475759118795,-0.13787026703357697,-0.03558667004108429,-0.03780704364180565,0.0023866062983870506
102,1772099463.175214,1,1,0.07954968512058258,-0.5906013250350952,-0.2229338437318802,0.9999576807022095,0.17735403776168823,-0.4338764250278473,0.013955369591712952,0.9997662901878357,-0.10121593624353409,-0.4179985225200653,-0.1126948744058609,0.9994836449623108,0.3333028554916382,-0.29504022002220154,-0.0583006776869297,0.607507050037384,-0.16880916059017181,-0.1992562860250473,-0.11878550797700882,0.5569084882736206,0.3508995473384857,-0.46507319808006287,-0.23197373747825623,0.6280022859573364,-0.21599268913269043,-0.030639035627245903,-0.15729805827140808,0.31238681077957153,0.1352246254682541,0.0009833549847826362,0.04466235265135765,0.0033448494505137205,-0.13498452305793762,-0.03551957756280899,-0.03888057917356491,0.0024713214952498674
103,1772099463.2255743,1,1,0.08331525325775146,-0.5907344818115234,-0.22705590724945068,0.9999609589576721,0.17535801231861115,-0.4341332018375397,0.012263251468539238,0.9997814297676086,-0.10267511010169983,-0.41782885789871216,-0.11705891788005829,0.9994670748710632,0.3307691514492035,-0.3282002806663513,-0.05688728392124176,0.6442703604698181,-0.17216211557388306,-0.20046894252300262,-0.11979016661643982,0.5700476169586182,0.3339186906814575,-0.5129766464233398,-0.2266114056110382,0.664707362651825,-0.21677042543888092,-0.03678634390234947,-0.1539161205291748,0.33792054653167725,0.13175779581069946,0.0008973122457973659,0.04442470520734787,0.004476909060031176,-0.13149094581604004,-0.03357884660363197,-0.03880693390965462,0.003032086417078972
104,1772099463.278783,1,1,0.08429311215877533,-0.5908135771751404,-0.23845438659191132,0.9999641180038452,0.17521056532859802,-0.435310959815979,0.0034849115181714296,0.999796986579895,-0.10406215488910675,-0.41795551776885986,-0.11942463368177414,0.999443769454956,0.33322328329086304,-0.3441906273365021,-0.0712834894657135,0.6779071688652039,-0.17474350333213806,-0.20130077004432678,-0.12083909660577774,0.5825114846229553,0.32573047280311584,-0.528106689453125,-0.24771030247211456,0.6977053880691528,-0.21707139909267426,-0.03921569138765335,-0.14977213740348816,0.3531710207462311,0.13015982508659363,0.0009252461022697389,0.04210081696510315,0.0057285018265247345,-0.12993773818016052,-0.0321793369948864,-0.03701132535934448,0.0035656949039548635
105,1772099463.3255997,1,1,0.08536460250616074,-0.5917678475379944,-0.24543240666389465,0.9999669194221497,0.17503149807453156,-0.4363288879394531,-0.0007898852345533669,0.9998103976249695,-0.10428756475448608,-0.41802287101745605,-0.12073690444231033,0.9994199275970459,0.3372374475002289,-0.352008193731308,-0.07874935120344162,0.708415687084198,-0.1763632446527481,-0.20235836505889893,-0.12161225080490112,0.5947944521903992,0.32356151938438416,-0.5412163734436035,-0.25865498185157776,0.7273910045623779,-0.21975381672382355,-0.04236357659101486,-0.14742986857891083,0.36773690581321716,0.1287894994020462,0.0009288382716476917,0.0402560830116272,0.006949282716959715,-0.12864018976688385,-0.03100546821951866,-0.035566866397857666,0.00411866744980216
106,1772099463.3755443,1,1,0.08550750464200974,-0.592582643032074,-0.24852927029132843,0.9999688863754272,0.17501625418663025,-0.43716973066329956,-0.004243616480380297,0.9998211860656738,-0.10475790500640869,-0.41809582710266113,-0.12101418524980545,0.9993658661842346,0.3391028940677643,-0.35645592212677,-0.08003193140029907,0.7361138463020325,-0.1768140345811844,-0.2024252712726593,-0.12186259031295776,0.6039268374443054,0.3235207200050354,-0.5530957579612732,-0.25777044892311096,0.7541875243186951,-0.22232632339000702,-0.04284203425049782,-0.140020489692688,0.3760391175746918,0.12766043841838837,0.0009605521918274462,0.03795693442225456,0.008155440911650658,-0.12758436799049377,-0.030166368931531906,-0.0335974358022213,0.004675874952226877
107,1772099463.4252162,1,1,0.08557094633579254,-0.5931635499000549,-0.2513246536254883,0.9999707341194153,0.17506302893161774,-0.43861305713653564,-0.00620300741866231,0.9998307824134827,-0.10559368878602982,-0.41816556453704834,-0.12168963253498077,0.9993183612823486,0.34045299887657166,-0.35784557461738586,-0.07851780205965042,0.7605758905410767,-0.17761152982711792,-0.20198321342468262,-0.12203468382358551,0.6102378964424133,0.32449230551719666,-0.5526443123817444,-0.2536024749279022,0.7781435251235962,-0.22472545504570007,-0.04262407124042511,-0.1418224424123764,0.38031885027885437,0.1272878348827362,0.0010305439354851842,0.03669338300824165,0.008798515424132347,-0.12725064158439636,-0.0298549123108387,-0.0324731171131134,0.00495894905179739
108,1772099463.4787006,1,1,0.08670118451118469,-0.5941061973571777,-0.2520880699157715,0.9999722838401794,0.17544786632061005,-0.4396779239177704,-0.00671684555709362,0.9998387694358826,-0.10621249675750732,-0.4182894825935364,-0.12322501838207245,0.9992859959602356,0.3424047827720642,-0.3580138683319092,-0.07640615105628967,0.7823719382286072,-0.17817814648151398,-0.20142008364200592,-0.12466024607419968,0.6159491539001465,0.32725316286087036,-0.5532669425010681,-0.2504971921443939,0.7995635271072388,-0.2256624698638916,-0.04250121861696243,-0.1423635184764862,0.38398122787475586,0.12706831097602844,0.0012462432496249676,0.03627649322152138,0.009210030548274517,-0.1270463466644287,-0.029811929911375046,-0.032089173793792725,0.005167719908058643
